lon,lat,ACM
-123.092,33.644,3
-123.069,33.645,3
-123.045,33.645,3
-123.022,33.646,3
-122.998,33.647,3
-122.975,33.647,3
-122.952,33.648,3
-122.928,33.648,3
-122.905,33.649,3
-122.881,33.649,3
-122.858,33.65,3
-122.834,33.651,3
-122.811,33.651,3
-122.787,33.652,3
-122.764,33.652,3
-122.74,33.653,3
-122.717,33.654,3
-122.693,33.654,3
-122.67,33.655,3
-122.646,33.655,3
-122.622,33.656,3
-122.599,33.657,3
-122.575,33.657,3
-122.552,33.658,3
-122.528,33.658,3
-122.505,33.659,3
-122.481,33.66,3
-122.458,33.66,3
-122.434,33.661,3
-122.411,33.661,3
-122.387,33.662,3
-122.363,33.663,3
-122.34,33.663,3
-122.316,33.664,3
-122.293,33.664,3
-122.269,33.665,3
-122.245,33.666,3
-122.222,33.666,3
-122.198,33.667,3
-122.175,33.667,3
-122.151,33.668,3
-122.127,33.669,3
-122.104,33.669,3
-122.08,33.67,3
-122.056,33.671,3
-122.033,33.671,3
-122.009,33.672,3
-121.986,33.672,3
-121.962,33.673,3
-121.938,33.674,3
-121.915,33.674,3
-121.891,33.675,3
-121.867,33.676,3
-121.844,33.676,3
-121.82,33.677,3
-121.796,33.677,3
-121.772,33.678,3
-121.749,33.679,3
-121.725,33.679,3
-121.701,33.68,3
-121.678,33.681,3
-121.654,33.681,3
-121.63,33.682,3
-121.607,33.682,3
-121.583,33.683,3
-121.559,33.684,3
-121.535,33.684,3
-121.512,33.685,3
-121.488,33.686,3
-121.464,33.686,3
-121.44,33.687,3
-121.417,33.688,3
-121.393,33.688,3
-121.369,33.689,3
-121.345,33.69,3
-121.322,33.69,3
-121.298,33.691,3
-121.274,33.692,3
-121.25,33.692,3
-121.226,33.693,3
-121.203,33.694,3
-121.179,33.694,3
-121.155,33.695,3
-121.131,33.695,3
-121.107,33.696,3
-121.084,33.697,3
-121.06,33.697,3
-121.036,33.698,3
-121.012,33.699,3
-120.988,33.699,3
-120.964,33.7,3
-120.94,33.701,3
-120.917,33.701,3
-120.893,33.702,3
-120.869,33.703,3
-120.845,33.704,3
-120.821,33.704,3
-120.797,33.705,3
-120.773,33.706,3
-120.749,33.706,3
-120.726,33.707,3
-120.702,33.708,3
-120.678,33.708,3
-120.654,33.709,3
-120.63,33.71,3
-120.606,33.71,3
-120.582,33.711,3
-120.558,33.712,3
-120.534,33.712,3
-120.51,33.713,3
-120.486,33.714,3
-120.462,33.714,3
-120.438,33.715,3
-120.414,33.716,3
-120.391,33.717,3
-120.367,33.717,3
-120.343,33.718,3
-120.319,33.719,0
-120.295,33.719,0
-120.271,33.72,3
-120.247,33.721,0
-120.223,33.721,2
-120.199,33.722,3
-120.175,33.723,3
-120.151,33.724,3
-120.127,33.724,3
-120.103,33.725,3
-120.079,33.726,3
-120.054,33.726,3
-120.03,33.727,3
-120.006,33.728,3
-119.982,33.729,3
-119.958,33.729,3
-119.934,33.73,3
-119.91,33.731,3
-119.886,33.731,3
-119.862,33.732,3
-119.838,33.733,3
-119.814,33.734,3
-119.79,33.734,3
-119.766,33.735,3
-119.742,33.736,3
-119.717,33.736,3
-119.693,33.737,3
-119.669,33.738,3
-119.645,33.739,3
-119.621,33.739,3
-119.597,33.74,3
-119.573,33.741,3
-119.548,33.742,3
-119.524,33.742,3
-119.5,33.743,3
-119.476,33.744,3
-119.452,33.745,3
-119.428,33.745,3
-119.403,33.746,3
-119.379,33.747,3
-119.355,33.747,3
-119.331,33.748,3
-119.307,33.749,3
-119.282,33.75,3
-119.258,33.75,3
-119.234,33.751,3
-119.21,33.752,3
-119.186,33.753,3
-119.161,33.753,3
-119.137,33.754,3
-119.113,33.755,3
-119.089,33.756,3
-119.064,33.757,3
-119.04,33.757,3
-119.016,33.758,3
-118.992,33.759,3
-118.967,33.76,3
-118.943,33.76,3
-118.919,33.761,3
-118.894,33.762,3
-118.87,33.763,3
-118.846,33.763,3
-118.821,33.764,3
-118.797,33.765,3
-118.773,33.766,3
-118.748,33.766,3
-118.724,33.767,3
-118.7,33.768,3
-118.675,33.769,3
-118.651,33.77,3
-118.627,33.77,3
-118.602,33.771,3
-118.578,33.772,3
-118.554,33.773,3
-118.529,33.773,3
-118.505,33.774,3
-118.48,33.775,3
-118.456,33.776,3
-118.432,33.777,3
-118.407,33.777,3
-118.383,33.778,3
-118.358,33.779,3
-118.334,33.78,3
-118.309,33.781,3
-118.285,33.781,3
-118.261,33.782,3
-118.236,33.783,3
-118.212,33.784,3
-118.187,33.785,3
-118.163,33.785,3
-118.138,33.786,3
-118.114,33.787,3
-118.089,33.788,3
-118.065,33.789,3
-118.04,33.789,3
-118.016,33.79,3
-117.991,33.791,3
-117.967,33.792,3
-117.942,33.793,3
-117.918,33.793,3
-117.893,33.794,3
-117.869,33.795,3
-117.844,33.796,3
-117.819,33.797,3
-117.795,33.798,3
-117.77,33.798,3
-117.746,33.799,3
-117.721,33.8,3
-117.697,33.801,3
-117.672,33.802,3
-117.647,33.802,3
-117.623,33.803,3
-117.598,33.804,3
-117.573,33.805,3
-117.549,33.806,3
-117.524,33.807,3
-117.5,33.807,3
-117.475,33.808,3
-117.45,33.809,3
-117.426,33.81,3
-117.401,33.811,3
-117.376,33.812,3
-117.352,33.813,3
-117.327,33.813,3
-117.302,33.814,3
-117.278,33.815,3
-117.253,33.816,3
-117.228,33.817,1
-117.203,33.818,3
-117.179,33.818,2
-117.154,33.819,1
-117.129,33.82,1
-117.104,33.821,1
-117.08,33.822,2
-117.055,33.823,0
-117.03,33.824,0
-117.005,33.824,0
-116.981,33.825,0
-116.956,33.826,1
-116.931,33.827,3
-116.906,33.828,1
-116.881,33.829,0
-116.857,33.83,0
-116.832,33.83,0
-116.807,33.831,3
-116.782,33.832,3
-116.757,33.833,3
-116.732,33.834,3
-116.708,33.835,3
-116.683,33.836,3
-116.658,33.837,3
-116.633,33.837,1
-116.608,33.838,2
-116.583,33.839,1
-116.558,33.84,0
-116.533,33.841,0
-116.509,33.842,1
-116.484,33.843,0
-116.459,33.844,1
-116.434,33.845,0
-116.409,33.845,0
-116.384,33.846,0
-116.359,33.847,0
-116.334,33.848,0
-116.309,33.849,0
-116.284,33.85,0
-116.259,33.851,0
-116.234,33.852,0
-116.209,33.853,0
-116.184,33.853,0
-116.159,33.854,0
-116.134,33.855,0
-116.109,33.856,0
-116.084,33.857,0
-116.059,33.858,0
-116.034,33.859,0
-116.009,33.86,0
-115.984,33.861,0
-115.959,33.862,0
-115.934,33.863,0
-115.909,33.863,0
-115.884,33.864,0
-115.859,33.865,0
-115.834,33.866,0
-115.808,33.867,0
-115.783,33.868,0
-115.758,33.869,0
-115.733,33.87,0
-115.708,33.871,0
-115.683,33.872,1
-115.658,33.873,0
-115.633,33.874,0
-115.607,33.875,0
-115.582,33.875,0
-115.557,33.876,0
-115.532,33.877,0
-115.507,33.878,0
-115.481,33.879,0
-115.456,33.88,0
-115.431,33.881,0
-115.406,33.882,0
-115.381,33.883,0
-115.355,33.884,1
-115.33,33.885,1
-115.305,33.886,1
-115.28,33.887,1
-115.254,33.888,1
-115.229,33.889,0
-115.204,33.89,0
-115.179,33.891,0
-115.153,33.892,0
-115.128,33.892,0
-115.103,33.893,0
-115.077,33.894,0
-115.052,33.895,0
-115.027,33.896,0
-115.001,33.897,0
-114.976,33.898,0
-114.951,33.899,0
-114.925,33.9,1
-114.9,33.901,0
-114.875,33.902,0
-114.849,33.903,0
-114.824,33.904,0
-114.798,33.905,0
-114.773,33.906,0
-114.748,33.907,0
-114.722,33.908,0
-114.697,33.909,0
-114.671,33.91,0
-114.646,33.911,2
-114.62,33.912,2
-114.595,33.913,0
-114.569,33.914,0
-114.544,33.915,1
-114.518,33.916,2
-114.493,33.917,0
-114.467,33.918,0
-114.442,33.919,0
-114.416,33.92,0
-114.391,33.921,1
-114.365,33.922,1
-114.34,33.923,0
-114.314,33.924,0
-114.289,33.925,0
-114.263,33.926,0
-114.238,33.927,0
-114.212,33.928,0
-114.186,33.929,0
-114.161,33.93,0
-114.135,33.931,0
-114.11,33.932,0
-114.084,33.933,0
-114.058,33.934,0
-114.033,33.935,0
-114.007,33.936,0
-124.983,33.577,3
-124.96,33.578,3
-124.937,33.578,3
-124.914,33.579,3
-124.891,33.579,3
-124.868,33.58,3
-124.844,33.58,3
-124.821,33.581,3
-124.798,33.581,3
-124.775,33.582,3
-124.752,33.582,3
-124.729,33.583,3
-124.705,33.583,3
-124.682,33.584,3
-124.659,33.584,3
-124.636,33.585,3
-124.613,33.585,3
-124.589,33.586,3
-124.566,33.586,3
-124.543,33.587,3
-124.52,33.587,3
-124.497,33.588,3
-124.473,33.588,3
-124.45,33.589,3
-124.427,33.589,3
-124.404,33.59,3
-124.38,33.59,3
-124.357,33.591,3
-124.334,33.591,3
-124.311,33.592,3
-124.287,33.592,3
-124.264,33.593,3
-124.241,33.593,3
-124.218,33.594,3
-124.194,33.594,3
-124.171,33.595,3
-124.148,33.595,3
-124.125,33.596,3
-124.101,33.596,3
-124.078,33.597,3
-124.055,33.597,3
-124.032,33.598,3
-124.008,33.599,3
-123.985,33.599,3
-123.962,33.6,3
-123.938,33.6,3
-123.915,33.601,3
-123.892,33.601,3
-123.868,33.602,3
-123.845,33.602,3
-123.822,33.603,3
-123.798,33.603,3
-123.775,33.604,3
-123.752,33.604,3
-123.728,33.605,3
-123.705,33.606,3
-123.682,33.606,3
-123.658,33.607,3
-123.635,33.607,3
-123.612,33.608,3
-123.588,33.608,3
-123.565,33.609,3
-123.542,33.609,3
-123.518,33.61,3
-123.495,33.61,3
-123.472,33.611,3
-123.448,33.612,3
-123.425,33.612,3
-123.401,33.613,3
-123.378,33.613,3
-123.355,33.614,3
-123.331,33.614,3
-123.308,33.615,3
-123.284,33.616,3
-123.261,33.616,3
-123.238,33.617,3
-123.214,33.617,3
-123.191,33.618,3
-123.167,33.618,3
-123.144,33.619,3
-123.12,33.619,3
-123.097,33.62,3
-123.074,33.621,3
-123.05,33.621,3
-123.027,33.622,3
-123.003,33.622,3
-122.98,33.623,3
-122.956,33.624,3
-122.933,33.624,3
-122.909,33.625,3
-122.886,33.625,3
-122.862,33.626,3
-122.839,33.626,3
-122.815,33.627,3
-122.792,33.628,3
-122.768,33.628,3
-122.745,33.629,3
-122.721,33.629,3
-122.698,33.63,3
-122.674,33.631,3
-122.651,33.631,3
-122.627,33.632,3
-122.604,33.632,3
-122.58,33.633,3
-122.557,33.634,3
-122.533,33.634,3
-122.51,33.635,3
-122.486,33.635,3
-122.463,33.636,3
-122.439,33.636,3
-122.415,33.637,3
-122.392,33.638,3
-122.368,33.638,3
-122.345,33.639,3
-122.321,33.64,3
-122.298,33.64,3
-122.274,33.641,3
-122.25,33.641,3
-122.227,33.642,3
-122.203,33.643,3
-122.18,33.643,3
-122.156,33.644,3
-122.132,33.644,3
-122.109,33.645,3
-122.085,33.646,3
-122.061,33.646,3
-122.038,33.647,3
-122.014,33.647,3
-121.991,33.648,3
-121.967,33.649,3
-121.943,33.649,3
-121.92,33.65,3
-121.896,33.651,3
-121.872,33.651,3
-121.849,33.652,3
-121.825,33.652,3
-121.801,33.653,3
-121.778,33.654,3
-121.754,33.654,3
-121.73,33.655,3
-121.707,33.656,3
-121.683,33.656,3
-121.659,33.657,3
-121.635,33.658,3
-121.612,33.658,3
-121.588,33.659,3
-121.564,33.659,3
-121.541,33.66,3
-121.517,33.661,3
-121.493,33.661,3
-121.469,33.662,3
-121.446,33.663,3
-121.422,33.663,3
-121.398,33.664,3
-121.374,33.665,3
-121.351,33.665,3
-121.327,33.666,3
-121.303,33.667,3
-121.279,33.667,3
-121.255,33.668,3
-121.232,33.669,3
-121.208,33.669,3
-121.184,33.67,3
-121.16,33.671,3
-121.137,33.671,3
-121.113,33.672,3
-121.089,33.673,3
-121.065,33.673,3
-121.041,33.674,3
-121.017,33.675,3
-120.994,33.675,3
-120.97,33.676,3
-120.946,33.677,3
-120.922,33.677,3
-120.898,33.678,3
-120.874,33.679,3
-120.85,33.679,3
-120.827,33.68,3
-120.803,33.681,3
-120.779,33.681,3
-120.755,33.682,3
-120.731,33.683,3
-120.707,33.683,3
-120.683,33.684,3
-120.659,33.685,3
-120.636,33.685,3
-120.612,33.686,3
-120.588,33.687,3
-120.564,33.687,3
-120.54,33.688,3
-120.516,33.689,3
-120.492,33.689,3
-120.468,33.69,3
-120.444,33.691,3
-120.42,33.692,3
-120.396,33.692,3
-120.372,33.693,3
-120.348,33.694,3
-120.324,33.694,3
-120.3,33.695,3
-120.276,33.696,3
-120.252,33.696,0
-120.228,33.697,3
-120.204,33.698,3
-120.18,33.698,3
-120.156,33.699,3
-120.132,33.7,3
-120.108,33.701,3
-120.084,33.701,0
-120.06,33.702,3
-120.036,33.703,3
-120.012,33.703,3
-119.988,33.704,3
-119.964,33.705,2
-119.94,33.706,1
-119.916,33.706,3
-119.892,33.707,3
-119.868,33.708,3
-119.844,33.708,3
-119.82,33.709,3
-119.796,33.71,3
-119.771,33.711,3
-119.747,33.711,3
-119.723,33.712,3
-119.699,33.713,3
-119.675,33.714,3
-119.651,33.714,3
-119.627,33.715,3
-119.603,33.716,3
-119.579,33.716,3
-119.554,33.717,3
-119.53,33.718,3
-119.506,33.719,3
-119.482,33.719,3
-119.458,33.72,3
-119.434,33.721,3
-119.409,33.722,3
-119.385,33.722,3
-119.361,33.723,3
-119.337,33.724,3
-119.313,33.725,3
-119.289,33.725,3
-119.264,33.726,3
-119.24,33.727,3
-119.216,33.728,3
-119.192,33.728,3
-119.167,33.729,3
-119.143,33.73,3
-119.119,33.731,3
-119.095,33.731,3
-119.07,33.732,3
-119.046,33.733,3
-119.022,33.734,3
-118.998,33.734,3
-118.973,33.735,3
-118.949,33.736,3
-118.925,33.737,3
-118.901,33.737,3
-118.876,33.738,3
-118.852,33.739,3
-118.828,33.74,3
-118.803,33.741,3
-118.779,33.741,3
-118.755,33.742,3
-118.73,33.743,3
-118.706,33.744,3
-118.682,33.744,3
-118.657,33.745,3
-118.633,33.746,3
-118.609,33.747,3
-118.584,33.748,3
-118.56,33.748,3
-118.536,33.749,3
-118.511,33.75,3
-118.487,33.751,3
-118.462,33.751,3
-118.438,33.752,3
-118.414,33.753,3
-118.389,33.754,3
-118.365,33.755,3
-118.34,33.755,3
-118.316,33.756,3
-118.291,33.757,3
-118.267,33.758,3
-118.243,33.759,3
-118.218,33.759,3
-118.194,33.76,3
-118.169,33.761,3
-118.145,33.762,3
-118.12,33.763,3
-118.096,33.763,2
-118.071,33.764,2
-118.047,33.765,2
-118.022,33.766,3
-117.998,33.767,3
-117.973,33.767,3
-117.949,33.768,3
-117.924,33.769,3
-117.9,33.77,3
-117.875,33.771,3
-117.851,33.771,3
-117.826,33.772,3
-117.802,33.773,3
-117.777,33.774,2
-117.752,33.775,3
-117.728,33.776,3
-117.703,33.776,3
-117.679,33.777,3
-117.654,33.778,3
-117.629,33.779,3
-117.605,33.78,3
-117.58,33.781,3
-117.556,33.781,3
-117.531,33.782,3
-117.506,33.783,3
-117.482,33.784,3
-117.457,33.785,3
-117.432,33.786,3
-117.408,33.786,3
-117.383,33.787,3
-117.358,33.788,3
-117.334,33.789,3
-117.309,33.79,3
-117.284,33.791,3
-117.26,33.791,3
-117.235,33.792,2
-117.21,33.793,1
-117.186,33.794,2
-117.161,33.795,0
-117.136,33.796,3
-117.111,33.797,3
-117.087,33.797,1
-117.062,33.798,0
-117.037,33.799,0
-117.012,33.8,1
-116.988,33.801,0
-116.963,33.802,0
-116.938,33.803,0
-116.913,33.803,1
-116.888,33.804,0
-116.864,33.805,0
-116.839,33.806,0
-116.814,33.807,1
-116.789,33.808,0
-116.764,33.809,0
-116.74,33.809,2
-116.715,33.81,2
-116.69,33.811,1
-116.665,33.812,0
-116.64,33.813,1
-116.615,33.814,0
-116.59,33.815,0
-116.566,33.816,0
-116.541,33.816,0
-116.516,33.817,0
-116.491,33.818,0
-116.466,33.819,0
-116.441,33.82,1
-116.416,33.821,1
-116.391,33.822,1
-116.366,33.823,1
-116.341,33.824,0
-116.316,33.824,0
-116.291,33.825,0
-116.266,33.826,0
-116.241,33.827,0
-116.216,33.828,0
-116.192,33.829,0
-116.167,33.83,0
-116.142,33.831,0
-116.117,33.832,0
-116.091,33.833,0
-116.066,33.833,0
-116.041,33.834,0
-116.016,33.835,0
-115.991,33.836,0
-115.966,33.837,0
-115.941,33.838,0
-115.916,33.839,0
-115.891,33.84,0
-115.866,33.841,0
-115.841,33.842,0
-115.816,33.843,0
-115.791,33.844,0
-115.766,33.844,0
-115.741,33.845,0
-115.715,33.846,0
-115.69,33.847,1
-115.665,33.848,0
-115.64,33.849,0
-115.615,33.85,0
-115.59,33.851,0
-115.565,33.852,0
-115.539,33.853,0
-115.514,33.854,0
-115.489,33.855,0
-115.464,33.856,0
-115.439,33.857,0
-115.413,33.857,0
-115.388,33.858,1
-115.363,33.859,1
-115.338,33.86,0
-115.313,33.861,0
-115.287,33.862,0
-115.262,33.863,0
-115.237,33.864,0
-115.212,33.865,1
-115.186,33.866,0
-115.161,33.867,0
-115.136,33.868,0
-115.11,33.869,0
-115.085,33.87,0
-115.06,33.871,0
-115.034,33.872,0
-115.009,33.873,0
-114.984,33.874,1
-114.958,33.875,0
-114.933,33.876,0
-114.908,33.877,1
-114.882,33.877,0
-114.857,33.878,0
-114.832,33.879,0
-114.806,33.88,0
-114.781,33.881,1
-114.755,33.882,0
-114.73,33.883,0
-114.705,33.884,0
-114.679,33.885,0
-114.654,33.886,1
-114.628,33.887,0
-114.603,33.888,0
-114.577,33.889,0
-114.552,33.89,1
-114.526,33.891,1
-114.501,33.892,0
-114.475,33.893,0
-114.45,33.894,0
-114.424,33.895,0
-114.399,33.896,2
-114.373,33.897,0
-114.348,33.898,0
-114.322,33.899,0
-114.297,33.9,0
-114.271,33.901,0
-114.246,33.902,0
-114.22,33.903,0
-114.195,33.904,0
-114.169,33.905,0
-114.143,33.906,0
-114.118,33.907,0
-114.092,33.908,0
-114.067,33.909,0
-114.041,33.91,0
-114.015,33.911,0
-124.987,33.553,3
-124.964,33.553,3
-124.941,33.554,3
-124.918,33.554,3
-124.895,33.555,3
-124.872,33.555,3
-124.848,33.556,3
-124.825,33.556,3
-124.802,33.557,3
-124.779,33.557,3
-124.756,33.558,3
-124.733,33.558,3
-124.709,33.559,3
-124.686,33.559,3
-124.663,33.56,3
-124.64,33.56,3
-124.617,33.561,3
-124.594,33.561,3
-124.57,33.562,3
-124.547,33.562,3
-124.524,33.563,3
-124.501,33.563,3
-124.477,33.564,3
-124.454,33.564,3
-124.431,33.565,3
-124.408,33.565,3
-124.385,33.566,3
-124.361,33.566,3
-124.338,33.567,3
-124.315,33.568,3
-124.292,33.568,3
-124.268,33.569,3
-124.245,33.569,3
-124.222,33.57,3
-124.199,33.57,3
-124.175,33.571,3
-124.152,33.571,3
-124.129,33.572,3
-124.106,33.572,3
-124.082,33.573,3
-124.059,33.573,3
-124.036,33.574,3
-124.013,33.574,3
-123.989,33.575,3
-123.966,33.575,3
-123.943,33.576,3
-123.919,33.576,3
-123.896,33.577,3
-123.873,33.578,3
-123.849,33.578,3
-123.826,33.579,3
-123.803,33.579,3
-123.78,33.58,3
-123.756,33.58,3
-123.733,33.581,3
-123.71,33.581,3
-123.686,33.582,3
-123.663,33.582,3
-123.64,33.583,3
-123.616,33.584,3
-123.593,33.584,3
-123.569,33.585,3
-123.546,33.585,3
-123.523,33.586,3
-123.499,33.586,3
-123.476,33.587,3
-123.453,33.587,3
-123.429,33.588,3
-123.406,33.589,3
-123.383,33.589,3
-123.359,33.59,3
-123.336,33.59,3
-123.312,33.591,3
-123.289,33.591,3
-123.266,33.592,3
-123.242,33.592,3
-123.219,33.593,3
-123.195,33.594,3
-123.172,33.594,3
-123.148,33.595,3
-123.125,33.595,3
-123.102,33.596,3
-123.078,33.596,3
-123.055,33.597,3
-123.031,33.598,3
-123.008,33.598,3
-122.984,33.599,3
-122.961,33.599,3
-122.937,33.6,3
-122.914,33.6,3
-122.891,33.601,3
-122.867,33.602,3
-122.844,33.602,3
-122.82,33.603,3
-122.797,33.603,3
-122.773,33.604,3
-122.75,33.605,3
-122.726,33.605,3
-122.703,33.606,3
-122.679,33.606,3
-122.656,33.607,3
-122.632,33.607,3
-122.609,33.608,3
-122.585,33.609,3
-122.562,33.609,3
-122.538,33.61,3
-122.514,33.61,3
-122.491,33.611,3
-122.467,33.612,3
-122.444,33.612,3
-122.42,33.613,3
-122.397,33.613,3
-122.373,33.614,3
-122.35,33.615,3
-122.326,33.615,3
-122.302,33.616,3
-122.279,33.616,3
-122.255,33.617,3
-122.232,33.618,3
-122.208,33.618,3
-122.185,33.619,3
-122.161,33.62,3
-122.137,33.62,3
-122.114,33.621,3
-122.09,33.621,3
-122.066,33.622,3
-122.043,33.623,3
-122.019,33.623,3
-121.996,33.624,3
-121.972,33.624,3
-121.948,33.625,3
-121.925,33.626,3
-121.901,33.626,3
-121.877,33.627,3
-121.854,33.628,3
-121.83,33.628,3
-121.806,33.629,3
-121.783,33.629,3
-121.759,33.63,3
-121.735,33.631,3
-121.712,33.631,3
-121.688,33.632,3
-121.664,33.633,3
-121.641,33.633,3
-121.617,33.634,3
-121.593,33.635,3
-121.569,33.635,3
-121.546,33.636,3
-121.522,33.636,3
-121.498,33.637,3
-121.475,33.638,3
-121.451,33.638,3
-121.427,33.639,3
-121.403,33.64,3
-121.38,33.64,3
-121.356,33.641,3
-121.332,33.642,3
-121.308,33.642,3
-121.285,33.643,3
-121.261,33.644,3
-121.237,33.644,3
-121.213,33.645,3
-121.189,33.646,3
-121.166,33.646,3
-121.142,33.647,3
-121.118,33.648,3
-121.094,33.648,3
-121.07,33.649,3
-121.047,33.65,3
-121.023,33.65,3
-120.999,33.651,3
-120.975,33.652,3
-120.951,33.652,3
-120.927,33.653,3
-120.904,33.654,3
-120.88,33.654,3
-120.856,33.655,3
-120.832,33.656,3
-120.808,33.656,3
-120.784,33.657,3
-120.76,33.658,3
-120.737,33.658,3
-120.713,33.659,3
-120.689,33.66,3
-120.665,33.66,3
-120.641,33.661,3
-120.617,33.662,3
-120.593,33.662,3
-120.569,33.663,3
-120.545,33.664,3
-120.521,33.664,3
-120.498,33.665,3
-120.474,33.666,3
-120.45,33.666,3
-120.426,33.667,3
-120.402,33.668,3
-120.378,33.669,3
-120.354,33.669,3
-120.33,33.67,3
-120.306,33.671,3
-120.282,33.671,3
-120.258,33.672,3
-120.234,33.673,3
-120.21,33.673,3
-120.186,33.674,2
-120.162,33.675,2
-120.138,33.676,0
-120.114,33.676,0
-120.09,33.677,0
-120.066,33.678,3
-120.042,33.678,3
-120.018,33.679,3
-119.994,33.68,3
-119.97,33.681,3
-119.946,33.681,1
-119.922,33.682,3
-119.898,33.683,3
-119.874,33.683,3
-119.85,33.684,3
-119.826,33.685,3
-119.801,33.686,3
-119.777,33.686,3
-119.753,33.687,3
-119.729,33.688,3
-119.705,33.688,3
-119.681,33.689,3
-119.657,33.69,3
-119.633,33.691,3
-119.609,33.691,3
-119.585,33.692,3
-119.56,33.693,3
-119.536,33.694,3
-119.512,33.694,3
-119.488,33.695,3
-119.464,33.696,3
-119.44,33.697,3
-119.415,33.697,3
-119.391,33.698,3
-119.367,33.699,3
-119.343,33.699,3
-119.319,33.7,3
-119.295,33.701,3
-119.27,33.702,3
-119.246,33.702,3
-119.222,33.703,3
-119.198,33.704,3
-119.174,33.705,3
-119.149,33.705,3
-119.125,33.706,3
-119.101,33.707,3
-119.077,33.708,3
-119.052,33.709,3
-119.028,33.709,3
-119.004,33.71,3
-118.98,33.711,3
-118.955,33.712,3
-118.931,33.712,3
-118.907,33.713,3
-118.883,33.714,3
-118.858,33.715,3
-118.834,33.715,3
-118.81,33.716,3
-118.785,33.717,3
-118.761,33.718,3
-118.737,33.718,3
-118.712,33.719,3
-118.688,33.72,3
-118.664,33.721,3
-118.639,33.722,3
-118.615,33.722,3
-118.591,33.723,3
-118.566,33.724,3
-118.542,33.725,3
-118.518,33.725,3
-118.493,33.726,3
-118.469,33.727,3
-118.444,33.728,3
-118.42,33.729,3
-118.396,33.729,3
-118.371,33.73,3
-118.347,33.731,3
-118.322,33.732,3
-118.298,33.733,3
-118.273,33.733,3
-118.249,33.734,3
-118.225,33.735,3
-118.2,33.736,3
-118.176,33.737,3
-118.151,33.737,3
-118.127,33.738,3
-118.102,33.739,0
-118.078,33.74,1
-118.053,33.741,1
-118.029,33.741,1
-118.004,33.742,1
-117.98,33.743,3
-117.955,33.744,3
-117.931,33.745,3
-117.906,33.745,3
-117.882,33.746,3
-117.857,33.747,3
-117.833,33.748,3
-117.808,33.749,3
-117.784,33.749,3
-117.759,33.75,3
-117.734,33.751,3
-117.71,33.752,3
-117.685,33.753,3
-117.661,33.754,3
-117.636,33.754,3
-117.612,33.755,3
-117.587,33.756,3
-117.562,33.757,3
-117.538,33.758,3
-117.513,33.759,3
-117.488,33.759,3
-117.464,33.76,3
-117.439,33.761,3
-117.415,33.762,3
-117.39,33.763,3
-117.365,33.764,3
-117.341,33.764,3
-117.316,33.765,3
-117.291,33.766,3
-117.267,33.767,3
-117.242,33.768,0
-117.217,33.769,3
-117.192,33.769,1
-117.168,33.77,0
-117.143,33.771,1
-117.118,33.772,1
-117.094,33.773,0
-117.069,33.774,0
-117.044,33.775,0
-117.019,33.775,0
-116.995,33.776,0
-116.97,33.777,0
-116.945,33.778,0
-116.92,33.779,2
-116.895,33.78,1
-116.871,33.781,0
-116.846,33.781,0
-116.821,33.782,0
-116.796,33.783,0
-116.771,33.784,0
-116.747,33.785,0
-116.722,33.786,0
-116.697,33.787,0
-116.672,33.788,0
-116.647,33.788,1
-116.622,33.789,2
-116.598,33.79,2
-116.573,33.791,2
-116.548,33.792,0
-116.523,33.793,0
-116.498,33.794,0
-116.473,33.795,0
-116.448,33.796,0
-116.423,33.796,0
-116.398,33.797,1
-116.373,33.798,1
-116.349,33.799,1
-116.324,33.8,0
-116.299,33.801,1
-116.274,33.802,0
-116.249,33.803,0
-116.224,33.804,0
-116.199,33.804,0
-116.174,33.805,0
-116.149,33.806,0
-116.124,33.807,0
-116.099,33.808,0
-116.074,33.809,0
-116.049,33.81,0
-116.024,33.811,0
-115.999,33.812,0
-115.974,33.813,0
-115.949,33.813,0
-115.924,33.814,0
-115.899,33.815,0
-115.873,33.816,0
-115.848,33.817,0
-115.823,33.818,0
-115.798,33.819,0
-115.773,33.82,0
-115.748,33.821,0
-115.723,33.822,0
-115.698,33.823,0
-115.673,33.824,0
-115.648,33.825,0
-115.622,33.825,0
-115.597,33.826,0
-115.572,33.827,0
-115.547,33.828,0
-115.522,33.829,0
-115.497,33.83,0
-115.471,33.831,0
-115.446,33.832,0
-115.421,33.833,0
-115.396,33.834,0
-115.371,33.835,1
-115.345,33.836,0
-115.32,33.837,0
-115.295,33.838,0
-115.27,33.839,0
-115.245,33.84,1
-115.219,33.84,0
-115.194,33.841,0
-115.169,33.842,0
-115.143,33.843,0
-115.118,33.844,0
-115.093,33.845,0
-115.068,33.846,0
-115.042,33.847,0
-115.017,33.848,0
-114.992,33.849,0
-114.966,33.85,0
-114.941,33.851,0
-114.916,33.852,0
-114.89,33.853,0
-114.865,33.854,0
-114.84,33.855,1
-114.814,33.856,0
-114.789,33.857,0
-114.763,33.858,0
-114.738,33.859,0
-114.713,33.86,0
-114.687,33.861,1
-114.662,33.862,0
-114.636,33.863,0
-114.611,33.864,0
-114.585,33.865,0
-114.56,33.866,0
-114.534,33.867,1
-114.509,33.868,0
-114.484,33.869,0
-114.458,33.87,0
-114.433,33.871,0
-114.407,33.872,1
-114.382,33.872,0
-114.356,33.873,0
-114.33,33.874,0
-114.305,33.875,0
-114.279,33.876,0
